2024-06-13 11:14:12,40.0,35.0,32.0,32.0,32.0,29.0,26.0,22.0,17.0,12.0,5.0,3.0,4.0,7.0,12.0,20.0,28.0,37.0,45.0,51.0,56.0,60.0,62.0,64.0,65.0,67.0,69.0,73.0,76.0,81.0,85.0,88.0,91.0,93.0,92.0,90.0,87.0,84.0,80.0,76.0,73.0,69.0,66.0,62.0,59.0,56.0,52.0,49.0,45.0,42.0,38.0,34.0,31.0,27.0,23.0,19.0,15.0,11.0,6.0,6.0
2024-06-13 11:14:13,8.0,12.0,19.0,36.0,45.0,53.0,60.0,65.0,69.0,71.0,72.0,73.0,73.0,72.0,71.0,70.0,69.0,68.0,68.0,67.0,66.0,65.0,63.0,62.0,61.0,60.0,59.0,57.0,56.0,54.0,53.0,51.0,49.0,47.0,45.0,42.0,40.0,38.0,36.0,34.0,31.0,28.0,25.0,22.0,18.0,18.0,13.0,12.0,13.0,17.0,23.0,30.0,39.0,48.0,56.0,63.0,69.0,73.0,75.0,76.0
2024-06-13 11:14:14,77.0,76.0,75.0,74.0,72.0,70.0,69.0,68.0,67.0,65.0,64.0,64.0,63.0,62.0,61.0,60.0,58.0,57.0,56.0,54.0,52.0,50.0,48.0,46.0,44.0,42.0,40.0,38.0,36.0,33.0,30.0,27.0,24.0,17.0,14.0,14.0,15.0,18.0,24.0,31.0,39.0,47.0,55.0,61.0,66.0,69.0,71.0,72.0,72.0,71.0,70.0,69.0,68.0,67.0,66.0,66.0,66.0,66.0,66.0,66.0
2024-06-13 11:14:15,65.0,65.0,64.0,63.0,62.0,59.0,58.0,56.0,54.0,53.0,51.0,48.0,46.0,43.0,41.0,38.0,35.0,32.0,28.0,25.0,21.0,13.0,11.0,9.0,10.0,13.0,18.0,25.0,33.0,42.0,50.0,56.0,62.0,65.0,68.0,68.0,68.0,67.0,66.0,64.0,63.0,62.0,62.0,62.0,63.0,66.0,68.0,70.0,71.0,72.0,73.0,73.0,73.0,73.0,72.0,70.0,69.0,66.0,64.0,60.0
2024-06-13 11:14:16,57.0,53.0,49.0,45.0,41.0,31.0,26.0,21.0,10.0,10.0,6.0,3.0,3.0,5.0,10.0,17.0,26.0,35.0,44.0,52.0,59.0,64.0,68.0,71.0,72.0,73.0,73.0,73.0,72.0,71.0,70.0,69.0,69.0,68.0,67.0,66.0,65.0,64.0,63.0,61.0,60.0,58.0,56.0,54.0,52.0,50.0,48.0,45.0,43.0,41.0,38.0,36.0,34.0,31.0,28.0,25.0,21.0,13.0,9.0,9.0
2024-06-13 11:14:17,7.0,6.0,7.0,11.0,18.0,26.0,36.0,55.0,62.0,69.0,74.0,77.0,79.0,80.0,80.0,80.0,80.0,79.0,78.0,76.0,75.0,74.0,71.0,70.0,69.0,68.0,66.0,65.0,63.0,62.0,60.0,58.0,56.0,53.0,51.0,49.0,46.0,44.0,41.0,39.0,37.0,34.0,32.0,29.0,26.0,22.0,14.0,11.0,9.0,8.0,10.0,14.0,20.0,28.0,37.0,46.0,55.0,63.0,69.0,73.0
2024-06-13 11:14:18,76.0,77.0,78.0,77.0,77.0,75.0,74.0,73.0,71.0,70.0,69.0,68.0,67.0,65.0,64.0,62.0,60.0,58.0,56.0,54.0,51.0,49.0,47.0,44.0,42.0,40.0,38.0,35.0,33.0,30.0,27.0,23.0,19.0,13.0,11.0,12.0,14.0,19.0,26.0,35.0,44.0,52.0,60.0,67.0,71.0,74.0,76.0,77.0,76.0,75.0,74.0,73.0,73.0,72.0,70.0,70.0,69.0,68.0,67.0,66.0
2024-06-13 11:14:19,65.0,64.0,62.0,60.0,57.0,55.0,52.0,50.0,47.0,42.0,40.0,38.0,36.0,34.0,31.0,28.0,25.0,22.0,18.0,15.0,12.0,12.0,15.0,21.0,28.0,37.0,46.0,54.0,62.0,68.0,72.0,75.0,76.0,76.0,76.0,74.0,73.0,72.0,71.0,70.0,69.0,69.0,68.0,68.0,67.0,65.0,63.0,61.0,59.0,56.0,54.0,51.0,49.0,47.0,44.0,42.0,40.0,38.0,36.0,34.0
2024-06-13 11:14:20,31.0,28.0,25.0,22.0,18.0,15.0,13.0,12.0,13.0,13.0,31.0,40.0,49.0,57.0,64.0,70.0,74.0,76.0,77.0,77.0,77.0,76.0,74.0,73.0,72.0,71.0,71.0,70.0,70.0,69.0,68.0,67.0,66.0,63.0,60.0,58.0,56.0,53.0,51.0,48.0,46.0,43.0,41.0,38.0,36.0,33.0,31.0,28.0,24.0,20.0,16.0,13.0,10.0,10.0,11.0,16.0,22.0,40.0,50.0,58.0
2024-06-13 11:14:21,66.0,72.0,76.0,78.0,79.0,78.0,77.0,76.0,74.0,73.0,71.0,70.0,70.0,69.0,69.0,68.0,68.0,66.0,64.0,62.0,59.0,53.0,50.0,47.0,44.0,41.0,38.0,35.0,33.0,30.0,27.0,24.0,21.0,17.0,13.0,10.0,7.0,5.0,6.0,9.0,15.0,23.0,33.0,44.0,54.0,72.0,78.0,82.0,84.0,84.0,83.0,82.0,80.0,77.0,74.0,72.0,69.0,67.0,66.0,64.0
